x,y,values
0.427237,0.874662,-1.225951
0.294804,0.053468,2.424863
0.886213,0.400153,2.95695
0.197498,0.964706,-1.244696
0.489525,0.925139,1.324113
0.878676,0.854185,-0.294207
0.876402,0.718502,-4.798466
0.078401,0.657771,1.581432
0.639643,0.248798,7.754401
0.454871,0.061204,37.620092
0.40058,0.075807,20.675968
0.960815,0.235554,6.444552
0.237278,0.26862,6.026904
0.942458,0.605463,1.343485
0.027115,0.570718,1.902046
0.407492,0.780774,1.00961
0.510262,0.660304,0.692622
0.317235,0.586191,-2.74703
0.646662,0.759548,-1.551227
0.081514,0.075273,-1.807004
0.92221,0.419852,2.105461
0.649821,0.522438,0.209638
0.906828,0.615564,0.621721
0.278264,0.248127,5.160852
0.256626,0.803769,0.063822
0.927764,0.434516,2.229652
0.709758,0.445289,1.180916
0.190616,0.160815,1.426693
0.747494,0.762783,-0.597645
0.22768,0.464637,1.312548
0.741878,0.939559,1.405039
0.40943,0.642481,1.160755
0.557626,0.040162,1.747419
0.566522,0.472755,1.477614
0.582177,0.221118,8.155027
0.558114,0.983749,0.364328
0.517449,0.314855,5.90757
0.09836,0.408743,4.419112
0.930571,0.268528,4.363283
0.429572,0.657191,1.054442
0.073732,0.47718,6.569115
0.878401,0.365698,4.169427
0.262333,0.117754,4.36851
0.452125,0.386618,3.168455
0.646677,0.206592,9.663469
0.524224,0.486488,3.079967
0.944457,0.66656,1.142038
0.397391,0.122362,28.222239
0.604318,0.931273,4.07682
0.574701,0.550805,-0.843214
0.985672,0.22031,2.254093
0.659312,0.356237,0.898292
0.090333,0.100664,-2.062025
0.404746,0.363699,3.356449
0.703609,0.4206,0.367069
0.377173,0.352651,3.222117
0.470649,0.725414,-1.48111
0.282582,0.057816,2.034694
0.04387,0.800763,-0.12254
0.196277,0.52079,1.076251
0.640803,0.780346,-1.013391
0.268482,0.53051,-0.312947
0.0692,0.289525,3.876774
0.206256,0.26128,4.261531
0.731472,0.852903,0.716492
0.819837,0.151522,2.199171
0.889509,0.880415,0.144785
0.595117,0.172519,5.761827
0.673762,0.498756,1.026627
0.232242,0.114244,2.691995
0.787686,0.595422,-0.13589
0.149294,0.5991,0.64985
0.830869,0.581628,1.017613
0.371115,0.943328,-0.062666
0.208499,0.990204,-1.739571
0.097704,0.272648,5.437204
0.134691,0.320394,0.922966
0.209537,0.641123,-0.93173
0.13843,0.276524,1.790919
0.856703,0.998566,0.03077
0.65658,0.236454,6.704084
0.188754,0.025696,0.095388
0.544549,0.352453,4.30831
0.535393,0.538582,0.488957
0.293477,0.595712,-2.11237
0.41355,0.90338,-0.66345
0.623468,0.81355,1.643834
0.276539,0.345693,3.883484
0.20322,0.520134,0.888992
0.170809,0.504128,2.574776
0.204883,0.060624,0.256376
0.611185,0.393317,0.627771
0.20412,0.035172,0.301004
0.358816,0.763775,1.978925
0.774624,0.471839,1.72198
0.549599,0.882414,2.341037
0.934203,0.840299,-0.313328
0.905592,0.352132,2.673438
0.284169,0.32137,3.46299
0.692546,0.292592,2.353632
0.843366,0.574762,1.002013
0.817807,0.753567,-5.653436
0.751553,0.642847,-0.909122
0.186572,0.813245,0.555395
0.156481,0.894743,0.674953
0.242527,0.60325,-1.115133
0.357824,0.844846,0.58277
0.427771,0.961685,0.318912
0.450736,0.022324,4.975586
0.622644,0.62237,0.369159
0.252583,0.974746,-1.44579
0.776761,0.000534,-0.323436
0.398734,0.260517,5.193344
0.470893,0.149722,24.458818
0.91339,0.929122,-0.108172
0.291569,0.869596,0.990812
0.277317,0.012512,1.634518
0.549218,0.756115,0.276846
0.826413,0.542382,1.022676
0.57229,0.213382,7.629278
0.642832,0.301884,2.196659
0.969528,0.269688,4.370515
0.014267,0.804501,-0.159499
0.731701,0.25861,5.090113
0.157321,0.35816,2.365137
0.372641,0.189746,2.796405
0.708461,0.180163,6.791781
0.473259,0.142687,34.579467
0.997635,0.432288,0.127372
0.635599,0.384329,1.555057
0.685573,0.490654,1.57967
0.840543,0.017548,0.64644
0.949142,0.146441,1.613333
0.701717,0.091463,1.456839
0.593652,0.844282,0.951968
0.95555,0.787213,0.634615
0.340368,0.941802,-0.70459
0.487221,0.58529,-1.00698
0.040467,0.210742,2.046366
0.408148,0.884443,-0.969166
0.814481,0.231235,4.309202
0.650233,0.499443,-0.169088
0.789425,0.897642,0.101326
0.192447,0.176379,2.588907
0.765759,0.395468,1.397325
0.975387,0.769375,0.211771
0.156207,0.486717,3.021789
0.37734,0.466621,-1.186493
0.974853,0.544869,2.579816
0.668421,0.88365,3.467814
0.970626,0.267781,4.296713
0.279225,0.471244,-0.08881
0.60734,0.283452,7.241315
0.402747,0.075639,21.978935
0.105379,0.745586,-0.709774
0.897307,0.292607,3.328118
0.494667,0.151156,16.308604
0.699657,0.559487,1.698353
0.88571,0.441108,1.9139
0.195697,0.594614,0.325956
0.360143,0.287602,4.148598
0.108537,0.049882,0.019085
0.656474,0.536889,0.495453
0.816251,0.439841,1.580374
0.038804,0.265171,2.49146
0.040711,0.903105,0.294365
0.753292,0.310292,2.470983
0.724636,0.590524,0.635325
0.497551,0.489448,2.673623
0.164675,0.297826,1.382647
0.09752,0.605402,1.956164
0.194842,0.601831,-0.369331
0.939803,0.498131,1.187317
0.917205,0.381735,1.703985
0.722881,0.941192,1.849092
0.603845,0.861784,0.733081
0.842161,0.308385,6.893576
0.387884,0.195377,3.106791
0.013535,0.329473,4.455405
0.713512,0.109239,1.839127
0.912276,0.831556,-0.348476
0.070726,0.605356,1.738569
0.649836,0.463203,1.352668
0.777173,0.151766,3.272536
0.209751,0.552636,0.470828
0.640833,0.831617,4.123494
0.312474,0.915755,-0.373236
0.218585,0.709117,-0.658524
0.117205,0.987472,0.675502
0.434302,0.365438,2.746384
0.422873,0.095369,52.563865
0.602289,0.669596,-0.622402
0.884154,0.875746,0.32437
0.234302,0.156603,1.893947
0.660868,0.053727,1.322249
0.414862,0.142702,22.628299
0.769589,0.265614,6.718448
0.086717,0.782345,-0.105626
0.742443,0.723766,-0.614098
0.397772,0.633356,0.122617
0.307485,0.840421,0.488397
0.833158,0.115724,0.96388
0.086198,0.365896,4.205018
0.278676,0.339284,3.805878
0.375357,0.87689,-0.404943
0.931136,0.999588,-1.868411
0.404669,0.080873,28.666935
0.241169,0.410147,4.775101
0.463737,0.138705,46.920367
0.160815,0.266392,1.607734
0.620584,0.270634,7.808271
0.947768,0.974228,-2.360128
0.366247,0.613397,-1.081752
0.328206,0.994308,-1.508223
0.992493,0.098894,1.556951
0.333761,0.182757,2.418771
0.117159,0.811749,-0.244767
0.896696,0.932113,0.0779
0.435737,0.549844,-0.908783
0.631403,0.191592,10.687539
0.347845,0.349111,2.202271
0.473472,0.607721,-1.141437
0.474556,0.115236,70.123883
0.239384,0.479667,0.60486
0.999252,0.209277,1.088357
0.537224,0.170275,6.690635
0.285832,0.381735,6.691832
0.343542,0.975845,-1.184147
0.912764,0.583139,1.565845
0.90547,0.761303,-1.657578
0.974823,0.099199,1.671537
0.055711,0.67245,1.609842
0.722179,0.116289,2.073557
0.742382,0.342794,1.160623
0.212833,0.83537,0.421152
0.730846,0.990555,3.264502
0.633722,0.356649,2.468879
0.111284,0.893843,0.85985
0.471672,0.168551,23.056037
0.708644,0.488167,2.9295
0.369574,0.908644,-0.007195
0.603555,0.43946,0.745846
0.720439,0.450706,1.940541
0.740551,0.164172,3.539123
0.198276,0.325551,4.011425
0.316426,0.832593,0.559847
0.840879,0.097566,0.828763
0.451423,0.758389,-0.622033
0.229587,0.994629,-1.595414
0.890654,0.532692,1.436232
0.713512,0.938308,1.493467
0.708553,0.738857,-1.013557
0.66453,0.398459,0.864275
0.797726,0.871809,-0.595064
0.57673,0.982437,0.450478
0.112337,0.071595,-0.495428
0.368307,0.474388,-1.087508
0.09865,0.363394,2.560214
0.82269,0.355749,6.787802
0.903685,0.962676,-0.477177
0.27013,0.126589,2.994559
0.037797,0.060533,-0.319014
0.221424,0.567193,0.298498
0.620752,0.240238,5.23453
0.415137,0.234394,9.890595
0.127764,0.479576,3.588936
0.358129,0.495216,-1.192835
0.869841,0.267857,2.627704
0.614405,0.623239,0.432917
0.705303,0.060441,2.631275
0.690517,0.648493,0.241034
0.999496,0.419486,0.468244
0.436362,0.686656,1.110734
0.38175,0.406332,0.212205
0.091676,0.020523,0.319958
0.26511,0.763806,0.058092
0.825864,0.735271,-5.391092
0.143618,0.020325,0.183007
0.698146,0.274266,3.722979
0.069749,0.734615,0.276126
0.610483,0.736553,-0.948278
0.919738,0.01239,-0.246868
0.847623,0.210437,2.175901
0.286503,0.405646,1.749287
0.748425,0.068757,0.943454
0.688182,0.066133,2.030562
0.92253,0.63241,0.130931
0.702373,0.465705,1.993648
0.921218,0.112306,0.659894
0.731716,0.248814,4.417414
0.737697,0.404837,0.661066
0.807233,0.240848,6.220376
0.85359,0.814649,-3.067812
0.524697,0.807782,1.316326
0.290745,0.622766,-2.952043
0.875883,0.964813,-0.231156
0.854246,0.941161,0.148313
0.304265,0.983398,-1.24892
0.691203,0.497429,1.860251
0.098283,0.033387,0.162929
0.652232,0.909377,3.787939
0.407202,0.422583,-0.000758
0.453681,0.405783,2.698486
0.070283,0.675349,0.896126
0.721767,0.266316,3.186579
0.561624,0.799451,1.372138
0.343801,0.407523,-0.256609
0.582574,0.007797,0.619136
0.808759,0.625574,-0.266159
0.035264,0.748409,-0.080401
0.271183,0.927459,-0.964891
0.17528,0.756283,0.496819
0.582803,0.712169,-0.590988
0.377371,0.020645,1.376404
0.530175,0.682139,0.145954
0.894285,0.970352,-0.052999
0.693431,0.080674,1.362972
0.207523,0.763516,0.920331
0.72285,0.421393,0.867573
0.01181,0.690776,0.861024
0.569162,0.758404,-0.232016
0.72961,0.563561,1.143357
0.798505,0.561486,1.049241
0.925216,0.515328,0.930205
0.011795,0.883513,-0.244463
0.618616,0.360357,2.820251
0.758831,0.608392,0.218403
0.117556,0.826123,0.105244
0.429374,0.233204,10.672817
0.544198,0.063874,2.554237
0.528573,0.365515,5.399751
0.982467,0.837903,-0.039977
0.568276,0.457404,1.098108
0.113649,0.735683,-0.930221
0.069642,0.037537,-1.193912
0.377188,0.9084,-0.267211
0.137438,0.178485,0.157045
0.172335,0.853651,1.053101
0.583886,0.907866,2.339268
0.735286,0.006699,0.12754
0.357641,0.29369,4.939753
0.041703,0.827314,0.663215
0.942565,0.549767,2.867226
0.577783,0.876677,1.60855
0.046647,0.839582,0.336496
0.41323,0.712215,1.030885
0.690455,0.8598,4.000355
0.949157,0.542489,2.204816
0.5776,0.106233,1.56101
0.996109,0.019547,2.291494
0.96376,0.229099,5.442009
0.129366,0.303899,1.11799
0.417334,0.156817,14.896765
0.00444,0.175601,3.357872
0.674174,0.809186,1.5521
0.294591,0.792111,0.596099
0.023178,0.535119,4.392416
0.453834,0.84947,-1.325625
0.905516,0.018265,0.523285
0.094255,0.713802,-0.014606
0.740871,0.786496,-0.194773
0.038758,0.868772,-0.347076
0.03357,0.609705,1.254771
0.811826,0.059174,0.90044
0.164111,0.485176,2.202462
0.149325,0.12369,-1.190717
0.870359,0.899565,0.56799
0.240223,0.594797,-0.813397
0.427497,0.603433,-1.340798
0.012268,0.185397,3.103634
0.339727,0.888655,-0.248153
0.377752,0.804425,0.617646
0.15845,0.160678,-0.263783
0.16144,0.729305,-0.242822
0.456672,0.674693,0.486031
0.165591,0.126482,-0.632817
0.208164,0.405783,3.932278
0.235828,0.512505,0.120581
0.602106,0.900114,2.941325
0.917678,0.161715,1.745854
0.663569,0.603143,0.657586
0.579538,0.12784,2.902937
0.727565,0.390814,0.648177
0.69453,0.727871,-0.749466
0.696147,0.306859,1.652068
0.790372,0.08368,2.281421
0.058396,0.515587,3.624129
0.769116,0.588174,0.467302
0.987854,0.801236,0.157047
0.508202,0.546654,0.251098
0.044251,0.180545,1.214772
0.853696,0.728679,-4.414493
0.620264,0.341665,3.152758
0.630884,0.660807,-0.39979
0.173587,0.413687,1.457179
0.928145,0.451774,1.881411
0.382589,0.908858,-0.315808
0.181308,0.316686,2.947612
0.759838,0.834363,-0.704263
0.848753,0.081331,0.406397
0.978653,0.767773,0.138787
0.098268,0.95024,0.407209
0.872786,0.870588,0.122921
0.812161,0.474723,0.712548
0.2748,0.446403,0.741761
0.338811,0.548363,-1.856731
0.152758,0.73756,-0.454836
0.143496,0.047501,0.227397
0.463233,0.064469,38.281487
0.761776,0.396902,1.498656
0.008896,0.032822,-1.721723
0.609766,0.664347,-0.318831
0.205707,0.894362,-0.24723
0.971527,0.780682,0.405925
0.357229,0.644724,-0.304068
0.934752,0.971496,-2.405274
0.748867,0.097444,1.409094
0.348135,0.171237,2.900569
0.836515,0.502831,0.553433
0.483268,0.414817,3.710949
0.676265,0.563317,0.996955
0.16585,0.46978,1.194435
0.343343,0.171786,2.576889
0.122805,0.408225,2.402119
0.034516,0.217288,1.794355
0.282139,0.341161,3.772861
0.377493,0.526268,-2.521002
0.244587,0.134371,1.935388
0.64332,0.056367,2.171043
0.177127,0.569696,0.890617
0.589502,0.827146,0.973287
0.25713,0.453788,1.355256
0.32668,0.298466,3.509277
0.940459,0.578393,2.544319
0.13933,0.215198,0.901719
0.966659,0.116732,1.622282
0.547692,0.420737,2.98708
0.188708,0.498573,1.832935
0.435904,0.621622,-0.521294
0.605173,0.489677,-0.094545
0.347341,0.602197,-2.792291
0.3337,0.315435,3.39939
0.474418,0.284108,2.55276
0.560479,0.057511,2.28375
0.004578,0.407767,4.679598
0.131197,0.046677,0.59881
0.49337,0.47631,2.040279
0.917693,0.136477,0.558896
0.533822,0.549187,0.013763
0.912795,0.924697,0.071263
0.141588,0.565194,1.514946
0.216495,0.579782,0.131816
0.065766,0.493355,4.584796
0.254429,0.074846,0.836582
0.439475,0.625238,-0.55329
0.931777,0.978805,-2.190121
0.012345,0.940734,2.887309
0.32578,0.274525,3.424004
0.013153,0.860761,0.108122
0.770443,0.738537,-3.425876
0.117815,0.833646,0.403158
0.231815,0.537285,0.17472
0.435325,0.038529,8.163037
0.579583,0.502846,0.042371
0.908766,0.18436,3.103093
0.08922,0.806256,-0.16934
0.282811,0.171359,4.380114
0.328695,0.810269,1.755949
0.491539,0.887556,0.089289
0.342504,0.745846,2.284768
0.444587,0.175509,16.648029
0.843488,0.012879,0.506973
0.269184,0.990845,-1.094767
0.493278,0.437598,3.37063
0.881773,0.451514,1.242119
0.699687,0.703471,-0.456176
0.684672,0.81268,2.024984
0.11574,0.90956,0.242056
0.074769,0.468757,7.968127
0.217853,0.839704,0.653774
0.155489,0.861204,0.927753
0.498787,0.649271,0.71522
0.128679,0.474144,3.108588
0.419303,0.950652,-0.339454
0.078874,0.395712,5.40248
0.484154,0.832746,-0.196025
0.452537,0.898497,0.074665
0.453498,0.95227,0.364044
0.888136,0.532372,1.52322
0.115557,0.113634,-0.829016
0.359442,0.661326,0.562467
0.763714,0.37879,1.426379
0.821332,0.540185,0.892358
0.274571,0.730114,0.115249
0.336263,0.388281,1.06869
0.13051,0.478218,3.140929
0.416739,0.394217,1.090322
0.48513,0.420768,3.532809
0.637263,0.641489,0.544591
0.689174,0.800381,0.858109
0.07657,0.07013,-1.400784
0.95436,0.556771,3.413326
0.423178,0.357885,3.829698
0.035218,0.509133,5.695771
0.449851,0.020294,4.724534
0.04921,0.792691,-0.384912
0.702831,0.22417,8.554628
0.732723,0.838743,0.516965
0.544518,0.219211,12.275398
0.681422,0.374792,0.666911
0.164218,0.7243,-0.262349
0.982757,0.649378,1.334034
0.795422,0.778439,-2.925573
0.084855,0.90164,1.610156
0.087541,0.238361,2.3677
0.328603,0.183871,2.529413
0.517159,0.311177,6.469831
0.837781,0.133242,1.184565
0.668696,0.533745,1.265902
0.484642,0.259846,4.831454
0.158709,0.812207,1.276056
0.894835,0.234821,2.322587
0.36054,0.625147,-0.960658
0.890623,0.359365,3.915541
0.35639,0.043351,4.251035
0.434852,0.949767,0.096473
0.316335,0.512383,-1.119017
0.242893,0.199695,6.941514
0.502129,0.904829,1.029113
0.165118,0.19469,1.811347
0.857755,0.820371,-2.566763
0.243732,0.067628,0.812925
0.343481,0.31957,3.933123
0.033738,0.437644,11.948422
0.130678,0.454887,1.17057
0.393698,0.265782,5.092503
0.443717,0.821271,-0.73504
0.582727,0.415534,2.175694
0.343435,0.236622,3.653745
0.713634,0.936477,1.490377
0.378119,0.915801,-0.036825
0.412222,0.593484,-1.431466
0.596658,0.692546,-0.797962
0.19881,0.889174,0.094943
0.466758,0.492515,2.014818
0.70071,0.341756,0.893828
0.277775,0.866361,0.485616
0.171435,0.646738,-0.152302
0.147356,0.904448,0.804132
0.964721,0.345815,-0.107806
0.204685,0.924712,-0.994441
0.841596,0.027253,1.03454
0.527443,0.580575,0.195645
0.713298,0.067216,2.074092
0.340536,0.867857,-0.267184
0.279164,0.057115,1.969353
0.854551,0.768551,-4.763796
0.682612,0.044434,1.322333
0.464363,0.769848,-0.823069
0.827665,0.674815,-1.422995
0.152743,0.687785,-0.550023
0.017639,0.919524,1.148353
0.238392,0.590585,-0.666329
0.207645,0.887678,-0.006522
0.117891,0.14931,-0.489888
0.065461,0.793866,-0.365469
0.708537,0.651347,-0.2705
0.968795,0.30753,1.340683
0.958495,0.816205,1.154132
0.266117,0.071794,0.907673
0.081804,0.076524,-1.868041
0.326604,0.871229,-0.181038
0.620829,0.450736,0.062753
0.216754,0.437842,2.665534
0.552743,0.286671,21.013991
0.443671,0.571374,-2.032287
0.017762,0.582132,0.966133
0.99086,0.963302,-2.595831
0.071443,0.348379,3.476244
0.125277,0.475212,3.354831
0.943771,0.333852,0.632214
0.441855,0.896651,-0.331876
0.575219,0.494499,0.313627
0.367575,0.023423,1.97113
0.751827,0.774701,-0.706685
0.493904,0.218463,7.386842
0.667643,0.676524,-0.04397
0.566491,0.798367,1.064878
0.781674,0.014115,-0.256384
0.023148,0.581491,0.937641
0.364889,0.949706,-0.082812
0.536477,0.701579,-0.698952
0.033127,0.486412,5.387207
0.534569,0.1243,7.832832
0.985458,0.343389,0.147132
0.967697,0.534112,1.932586
0.786664,0.517235,0.712235
0.659129,0.0421,1.792714
0.580468,0.223239,8.419036
0.695399,0.601511,1.232467
0.332235,0.181796,2.464032
0.328634,0.047486,5.263543
0.847715,0.446235,0.454649
0.817411,0.257603,6.810152
0.395453,0.841855,-0.532251
0.504509,0.634745,0.449854
0.863264,0.870832,-0.037377
0.255772,0.40856,4.082902
0.712505,0.598291,0.662746
0.453788,0.097765,84.029061
0.795438,0.12314,2.306245
0.417838,0.479622,-0.600931
0.500771,0.55079,0.056109
0.014755,0.974594,6.863785
0.638514,0.268681,7.93422
0.306661,0.790723,1.200163
0.002335,0.19472,2.813898
0.342138,0.264866,3.960487
0.229847,0.145525,1.952525
0.753338,0.83711,-0.358611
0.459434,0.717311,-0.511059
0.748348,0.180896,3.775529
0.389578,0.908492,-0.335723
0.385809,0.817868,0.163149
0.925322,0.411383,1.721134
0.392126,0.257542,5.776389
0.077821,0.748775,0.004832
0.733791,0.126497,2.78135
0.669581,0.283284,3.308915
0.572519,0.587854,-0.9881
0.063478,0.012802,0.124819
0.089769,0.078553,-1.820308
0.923888,0.214374,5.638074
0.894545,0.377508,2.063602
0.743465,0.567651,0.624626
0.417563,0.037522,4.794771
0.633783,0.023896,2.423408
0.092805,0.049805,-0.530863
0.334203,0.394385,1.026964
0.944259,0.872618,-0.093648
0.43241,0.976638,0.066743
0.757259,0.386511,1.697203
0.37734,0.354635,2.962368
0.947494,0.483146,0.821132
0.007492,0.364736,3.936372
0.141848,0.603388,0.668822
0.305577,0.27628,2.053001
0.68011,0.529534,1.910702
0.063432,0.860746,-0.148674
0.185534,0.984787,-1.279597
0.401724,0.866133,-0.517041
0.542535,0.119493,6.09518
0.553323,0.919127,1.396254
0.856397,0.321843,5.832622
0.681621,0.789181,-0.024719
0.271519,0.097887,3.767696
0.348531,0.572107,-2.948514
0.772702,0.29514,4.338115
0.414755,0.744228,0.8848
0.619486,0.863569,0.959401
0.371191,0.350179,3.342031
0.054398,0.05684,-1.263091
0.665431,0.216678,8.527105
0.891112,0.461646,1.370802
0.363745,0.224704,3.955575
0.49221,0.03212,7.500959
0.916655,0.48983,0.893389
0.608392,0.239246,5.247715
0.45771,0.890593,-0.274996
0.122408,0.873167,0.730998
0.567407,0.111131,2.077595
0.887266,0.379782,2.680662
0.391745,0.136477,15.640387
0.648264,0.31281,1.564768
0.745632,0.838468,-0.140461
0.003799,0.490852,5.085838
0.766201,0.660609,-1.768997
0.265537,0.131472,3.008952
0.816327,0.696345,-1.863655
0.906889,0.378317,1.46767
0.28336,0.866102,0.546765
0.122698,0.176104,0.31875
0.084627,0.942519,0.648786
0.359243,0.728389,1.758224
0.818601,0.751629,-5.879742
0.247608,0.745556,0.886688
0.735531,0.898299,0.04989
0.184619,0.507607,1.838581
0.243763,0.03653,0.504531
0.16614,0.649516,-0.035253
0.553445,0.388525,3.556918
0.041108,0.267689,2.3696
0.136873,0.398703,1.610236
0.012207,0.873701,0.190399
0.171725,0.059648,0.663038
0.352514,0.363394,2.31291
0.161746,0.776516,0.684665
0.983703,0.762264,-0.069864
0.578653,0.491737,0.287343
0.582818,0.285573,14.066372
0.368338,0.633631,-0.631363
0.332479,0.713222,1.310943
0.565789,0.657786,-0.907534
0.11635,0.761654,-0.386496
0.708721,0.893767,1.14449
0.319707,0.758831,1.243929
0.471748,0.864363,-0.830894
0.728679,0.545861,1.104625
0.436378,0.799771,-0.439145
0.298543,0.61886,-3.3003
0.524361,0.071168,5.533418
0.031098,0.1579,1.210982
0.17879,0.284779,2.217912
0.839704,0.62533,0.548838
0.167376,0.113848,-0.754489
0.494591,0.04625,10.871569
0.593622,0.384314,1.760654
0.965606,0.629633,0.839374
0.147509,0.575479,1.314477
0.939727,0.058183,1.826783
0.574578,0.419776,1.664783
0.314824,0.076417,7.914827
0.614725,0.299565,5.599792
0.092866,0.544457,2.789309
0.967681,0.37821,0.629076
0.797803,0.635096,-0.889811
0.096193,0.776242,-0.046693
0.068894,0.296391,3.343897
0.714183,0.673625,-0.596238
0.812375,0.936446,-0.194416
0.089433,0.093568,-2.266974
0.704845,0.327886,0.971544
0.417411,0.501198,-1.189269
0.25864,0.416373,2.671308
0.923842,0.759548,-0.401182
0.064469,0.533196,2.316632
0.989639,0.523735,1.501628
0.165255,0.879408,1.068441
0.739559,0.074159,1.436675
0.053269,0.714794,0.115262
0.481239,0.441627,2.671308
0.98883,0.259129,2.122333
0.914611,0.688396,-0.230851
0.739895,0.24976,4.613383
0.683467,0.208698,7.885565
0.730282,0.679561,-0.356264
0.842329,0.05539,0.925128
0.118456,0.83563,0.425305
0.070665,0.94522,1.22669
0.580133,0.621256,0.038621
0.689097,0.75581,-0.980674
0.376699,0.047166,5.992607
0.088502,0.040497,-0.475239
0.681346,0.119524,2.345382
0.00621,0.580591,1.023644
0.339834,0.21735,3.569739
0.49929,0.199527,7.251464
0.083406,0.349645,3.25816
0.008865,0.432685,8.073034
0.810727,0.67216,-1.498819
0.401526,0.164553,10.04273
0.077379,0.606317,1.711797
0.518608,0.010163,2.244014
0.413642,0.658228,1.239007
0.248783,0.86833,0.520134
0.099504,0.038483,0.12573
0.413642,0.19942,11.087885
0.332738,0.082811,9.19982
0.628138,0.672572,-0.736566
0.824155,0.036149,0.571641
0.860807,0.859205,-0.615623
0.968902,0.855222,0.213644
0.280491,0.871534,0.386766
0.759457,0.584695,0.374446
0.728832,0.105135,1.872085
0.716197,0.879606,1.019459
0.029847,0.750454,0.068906
0.223255,0.530358,0.177022
0.275883,0.5355,-0.394619
0.576379,0.204486,5.459526
0.573617,0.15111,4.188134
0.966873,0.296391,2.419256
0.574731,0.235813,8.918882
0.823377,0.58883,0.466178
0.060273,0.898482,0.234293
0.321126,0.925826,-0.684995
0.787823,0.701167,-1.937618
0.339666,0.867826,-0.308921
0.579858,0.637278,-0.072678
0.684367,0.974395,2.848452
0.144823,0.679713,-0.613983
0.836362,0.536156,0.839754
0.79472,0.338201,8.07001
0.270359,0.922332,-0.805336
0.682124,0.452399,1.705566
0.298222,0.208469,4.609152
0.817548,0.63859,-0.226307
0.754894,0.416449,0.824639
0.019577,0.214694,1.553925
0.104433,0.248325,3.145885
0.484138,0.804746,-0.000857
0.953185,0.363607,0.626052
0.442832,0.658549,0.73717
0.52459,0.424552,4.486857
0.617578,0.170443,4.830707
0.827329,0.523583,0.778775
0.99118,0.033249,3.010738
0.988373,0.536706,1.618232
0.901152,0.107622,1.109457
0.789258,0.5682,1.132135
0.060731,0.308232,3.093905
0.065705,0.746792,0.178629
0.725353,0.124773,2.183463
0.754467,0.15848,3.394476
0.930678,0.227497,6.622581
0.920317,0.629114,0.240142
0.888762,0.938354,0.435326
0.3205,0.402457,1.687713
0.253285,0.510735,0.064435
0.698512,0.578241,1.095052
0.001465,0.388144,4.997257
0.416129,0.161593,14.746952
0.276127,0.686503,-1.761251
0.185641,0.562554,0.466737
0.623896,0.50132,0.141989
0.799298,0.874861,-0.527837
0.139788,0.672221,-0.279142
0.292897,0.703227,-0.414625
0.564508,0.47921,1.429642
0.927749,0.880781,0.181605
0.518807,0.014221,2.189537
0.115801,0.279866,2.930196
0.880629,0.261143,2.499368
0.610239,0.652735,0.139734
0.884199,0.320745,6.716374
0.107286,0.906386,0.63711
0.25127,0.74934,1.139976
0.453574,0.874113,-1.420966
0.965743,0.477104,1.157904
0.951202,0.64239,0.565037
0.008682,0.691173,1.008847
0.184421,0.647684,-0.373707
0.551476,0.410666,2.198082
0.47863,0.916365,1.028159
0.809659,0.53164,0.548775
0.31931,0.856825,0.278958
0.000671,0.12224,2.236526
0.681636,0.731319,-1.297
0.778332,0.659571,-1.925005
0.009491,0.453666,9.040381
0.387686,0.564462,-2.681173
0.675685,0.905425,1.942871
0.290517,0.348623,3.815702
0.15845,0.478431,1.787941
0.802853,0.349218,6.253484
0.995361,0.739223,-0.105348
0.101656,0.288777,3.197503
0.615106,0.943694,3.679648
0.180499,0.083574,0.241525
0.813535,0.405188,3.287367
0.689403,0.871504,3.692597
0.17583,0.81854,0.738069
0.128557,0.59411,0.961958
0.836774,0.239506,3.517869
0.729244,0.483879,2.031484
0.545266,0.896391,2.928927
0.180591,0.067643,0.129791
0.898238,0.842527,-0.219461
0.350866,0.065629,7.697115
0.787549,0.312474,4.277169
0.852323,0.585565,0.890563
0.007416,0.461311,7.348313
0.583246,0.892424,1.841763
0.415366,0.386175,1.536755
0.317372,0.02977,4.377066
0.260838,0.948821,-0.27672
0.815839,0.735302,-5.95574
0.724346,0.423636,0.984352
0.050706,0.674205,1.311646
0.397848,0.779538,1.196998
0.119219,0.602457,1.052384
0.44741,0.187732,12.349194
0.016556,0.809705,-0.060626
0.047318,0.838453,0.408481
0.317815,0.428779,-0.008878
0.995865,0.948836,-1.735445
0.052857,0.583474,1.719096
0.720195,0.063294,2.085135
0.522515,0.991485,1.614307
0.528359,0.918303,1.115163
0.148119,0.900496,0.901775
0.784649,0.581689,0.727972
0.185702,0.743175,0.564642
0.296147,0.34966,4.253673
0.125216,0.465537,2.540798
0.520836,0.98088,1.671495
0.330816,0.20827,2.877168
0.442756,0.222522,10.864466
0.550103,0.798154,1.639396
0.189166,0.829557,0.394829
0.919448,0.380362,1.848072
0.427726,0.768215,0.319879
0.439612,0.894301,-0.461851
0.70724,0.281773,2.547555
0.899123,0.663233,-1.146965
0.299779,0.555413,-1.480596
0.46688,0.240681,5.063887
0.298497,0.875334,0.657506
0.522225,0.987427,1.689136
0.380362,0.533562,-2.415629
0.634867,0.42536,0.525137
0.639124,0.491279,-0.054102
0.499168,0.69781,-0.038373
0.83714,0.898299,-0.388935
0.925704,0.929808,-0.207638
0.68574,0.537758,1.934193
0.756832,0.935866,0.920865
